 170.2  35 | c : Accept TCP: 192.168.0.83:45744 -> 10.102.20.56:8080.
 170.2  35 | c : Accept TCP: 192.168.0.83:52126 -> 10.102.20.56:8081.
 170.5  35 | c : Accept TCP: 192.168.0.83:45748 -> 10.102.20.56:8080.
 170.5  35 | c : Accept TCP: 192.168.0.83:52130 -> 10.102.20.56:8081.
 171.0  35 | c : DNS request from ('127.0.0.1', 47376) to None: 43 bytes
 171.0  35 | c : DNS request from ('127.0.0.1', 47376) to None: 43 bytes
 171.0  35 | c : Accept TCP: 192.168.0.83:45752 -> 10.102.20.56:8080.
 171.0  35 | c : Accept TCP: 192.168.0.83:52134 -> 10.102.20.56:8081.
 171.0  27 | 2019-08-06T15:51:27+0000 [stdout#info] A query: b'vortex.data.microsoft.com'
 171.0  27 | 2019-08-06T15:51:27+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 18445
 171.0  27 | 2019-08-06T15:51:27+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be278>
 171.0  27 | 2019-08-06T15:51:27+0000 [stdout#info] AAAA query, sending back A instead: b'vortex.data.microsoft.com'
 171.0  27 | 2019-08-06T15:51:27+0000 [stdout#info] A query: b'vortex.data.microsoft.com'
 171.2  27 | 2019-08-06T15:51:28+0000 [-] (UDP Port 18445 Closed)
 171.2  27 | 2019-08-06T15:51:28+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be278>
 171.3  35 | c : DNS request from ('127.0.0.1', 46975) to None: 37 bytes
 171.3  35 | c : Accept TCP: 192.168.0.83:45756 -> 10.102.20.56:8080.
 171.3  35 | c : Accept TCP: 192.168.0.83:52138 -> 10.102.20.56:8081.
 171.9  35 | c : Accept TCP: 192.168.0.83:45760 -> 10.102.20.56:8080.
 171.9  35 | c : Accept TCP: 192.168.0.83:52142 -> 10.102.20.56:8081.
 171.9  27 | 2019-08-06T15:51:28+0000 [stdout#info] A query: b'clients4.google.com'
 171.9  27 | 2019-08-06T15:51:28+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 13072
 171.9  27 | 2019-08-06T15:51:28+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be940>
 172.0  27 | 2019-08-06T15:51:28+0000 [-] (UDP Port 13072 Closed)
 172.0  27 | 2019-08-06T15:51:28+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be940>
 172.3  35 | c : Accept TCP: 192.168.0.83:45766 -> 10.102.20.56:8080.
 172.3  35 | c : Accept TCP: 192.168.0.83:52148 -> 10.102.20.56:8081.
 172.8  35 | c : DNS request from ('127.0.0.1', 58963) to None: 43 bytes
 172.9  35 | c : Accept TCP: 192.168.0.83:45772 -> 10.102.20.56:8080.
 172.9  27 | 2019-08-06T15:51:29+0000 [stdout#info] A query: b'vortex.data.microsoft.com'
 172.9  27 | 2019-08-06T15:51:29+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 64316
 172.9  35 | c : Accept TCP: 192.168.0.83:52154 -> 10.102.20.56:8081.
 172.9  35 | c : DNS request from ('127.0.0.1', 57210) to None: 37 bytes
 173.0 TEL | (proxy checking local liveness)
 173.0  27 | 2019-08-06T15:51:29+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864c32e8>
 173.0  27 | 2019-08-06T15:51:29+0000 [Poll#info] Checkpoint
 173.1  27 | 2019-08-06T15:51:29+0000 [-] (UDP Port 64316 Closed)
 173.1  27 | 2019-08-06T15:51:29+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864c32e8>
 173.5  35 | c : Accept TCP: 192.168.0.83:45776 -> 10.102.20.56:8080.
 173.5  35 | c : Accept TCP: 192.168.0.83:52158 -> 10.102.20.56:8081.
 173.5  27 | 2019-08-06T15:51:30+0000 [stdout#info] AAAA query, sending back A instead: b'clients4.google.com'
 173.5  27 | 2019-08-06T15:51:30+0000 [stdout#info] A query: b'clients4.google.com'
 173.5  27 | 2019-08-06T15:51:30+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 58973
 173.5  27 | 2019-08-06T15:51:30+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864beef0>
 173.6  35 | c : DNS request from ('127.0.0.1', 57432) to None: 52 bytes
 173.6  35 | c : DNS request from ('127.0.0.1', 57432) to None: 52 bytes
 173.6  27 | 2019-08-06T15:51:30+0000 [-] (UDP Port 58973 Closed)
 173.6  27 | 2019-08-06T15:51:30+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864beef0>
 173.6  35 | c : Accept TCP: 192.168.0.83:45780 -> 10.102.20.56:8080.
 173.7  27 | 2019-08-06T15:51:30+0000 [stdout#info] A query: b'oauthaccountmanager.googleapis.com'
 173.7  27 | 2019-08-06T15:51:30+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 47738
 173.7  27 | 2019-08-06T15:51:30+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be2e8>
 173.7  27 | 2019-08-06T15:51:30+0000 [stdout#info] AAAA query, sending back A instead: b'oauthaccountmanager.googleapis.com'
 173.7  27 | 2019-08-06T15:51:30+0000 [stdout#info] A query: b'oauthaccountmanager.googleapis.com'
 173.7  35 | c : Accept TCP: 192.168.0.83:52162 -> 10.102.20.56:8081.
 173.7  35 | c : Accept TCP: 192.168.0.83:45784 -> 10.102.20.56:8080.
 173.7  35 | c : DNS request from ('127.0.0.1', 33288) to None: 43 bytes
 173.7  27 | 2019-08-06T15:51:30+0000 [-] (UDP Port 47738 Closed)
 173.8  27 | 2019-08-06T15:51:30+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be2e8>
 174.1  35 | c : Accept TCP: 192.168.0.83:52166 -> 10.102.20.56:8081.
 174.1  27 | 2019-08-06T15:51:30+0000 [stdout#info] AAAA query, sending back A instead: b'vortex.data.microsoft.com'
 174.1  35 | c : Accept TCP: 192.168.0.83:45788 -> 10.102.20.56:8080.
 174.2  27 | 2019-08-06T15:51:31+0000 [stdout#info] A query: b'vortex.data.microsoft.com'
 174.2  27 | 2019-08-06T15:51:31+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 44341
 174.2  27 | 2019-08-06T15:51:31+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864bef98>
 174.3  27 | 2019-08-06T15:51:31+0000 [-] (UDP Port 44341 Closed)
 174.3  27 | 2019-08-06T15:51:31+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864bef98>
 174.7  35 | c : Accept TCP: 192.168.0.83:52170 -> 10.102.20.56:8081.
 174.7  35 | c : Accept TCP: 192.168.0.83:45792 -> 10.102.20.56:8080.
 174.8  35 | c : Accept TCP: 192.168.0.83:52174 -> 10.102.20.56:8081.
 174.8  35 | c : Accept TCP: 192.168.0.83:45796 -> 10.102.20.56:8080.
 175.6  35 | c : Accept TCP: 192.168.0.83:52178 -> 10.102.20.56:8081.
 175.6  35 | c : Accept TCP: 192.168.0.83:45800 -> 10.102.20.56:8080.
 176.2  35 | c : Accept TCP: 192.168.0.83:52184 -> 10.102.20.56:8081.
 176.2  35 | c : Accept TCP: 192.168.0.83:45806 -> 10.102.20.56:8080.
 176.3  35 | c : DNS request from ('127.0.0.1', 53010) to None: 38 bytes
 176.3  35 | c : DNS request from ('127.0.0.1', 53010) to None: 38 bytes
 176.5  35 | c : Accept TCP: 192.168.0.83:52188 -> 10.102.20.56:8081.
 176.5  27 | 2019-08-06T15:51:33+0000 [stdout#info] A query: b'static.asm.skype.com'
 176.5  35 | c : Accept TCP: 192.168.0.83:45810 -> 10.102.20.56:8080.
 176.6  27 | 2019-08-06T15:51:33+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 38839
 176.6  27 | 2019-08-06T15:51:33+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be630>
 176.6  27 | 2019-08-06T15:51:33+0000 [stdout#info] AAAA query, sending back A instead: b'static.asm.skype.com'
 176.6  27 | 2019-08-06T15:51:33+0000 [stdout#info] A query: b'static.asm.skype.com'
 176.7  27 | 2019-08-06T15:51:33+0000 [-] (UDP Port 38839 Closed)
 176.7  27 | 2019-08-06T15:51:33+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be630>
 177.2  35 | c : Accept TCP: 192.168.0.83:52192 -> 10.102.20.56:8081.
 177.2  35 | c : Accept TCP: 192.168.0.83:45814 -> 10.102.20.56:8080.
 177.3  35 | c : Accept TCP: 192.168.0.83:52196 -> 10.102.20.56:8081.
 177.3  35 | c : Accept TCP: 192.168.0.83:45818 -> 10.102.20.56:8080.
 177.7  35 | c : DNS request from ('127.0.0.1', 34262) to None: 51 bytes
 177.7  35 | c : DNS request from ('127.0.0.1', 34262) to None: 51 bytes
 177.9  35 | c : Accept TCP: 192.168.0.83:52206 -> 10.102.20.56:8081.
 177.9  35 | c : Accept TCP: 192.168.0.83:45828 -> 10.102.20.56:8080.
 178.0  27 | 2019-08-06T15:51:34+0000 [stdout#info] A query: b'static-asm.secure.skypeassets.com'
 178.0  27 | 2019-08-06T15:51:34+0000 [DNSDatagramProtocol (UDP)] DNSDatagramProtocol starting on 41341
 178.0  27 | 2019-08-06T15:51:34+0000 [DNSDatagramProtocol (UDP)] Starting protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be9e8>
 178.0  27 | 2019-08-06T15:51:34+0000 [stdout#info] AAAA query, sending back A instead: b'static-asm.secure.skypeassets.com'
 178.0  27 | 2019-08-06T15:51:34+0000 [stdout#info] A query: b'static-asm.secure.skypeassets.com'
 178.1  27 | 2019-08-06T15:51:34+0000 [-] (UDP Port 41341 Closed)
 178.1  27 | 2019-08-06T15:51:34+0000 [-] Stopping protocol <twisted.names.dns.DNSDatagramProtocol object at 0x7f9c864be9e8>
 178.4  35 | c : Accept TCP: 192.168.0.83:52210 -> 10.102.20.56:8081.
 178.4  35 | c : Accept TCP: 192.168.0.83:45832 -> 10.102.20.56:8080.
 178.9  35 | c : Accept TCP: 192.168.0.83:52214 -> 10.102.20.56:8081.
 178.9  35 | c : Accept TCP: 192.168.0.83:45836 -> 10.102.20.56:8080.
 179.8  35 | c : Accept TCP: 192.168.0.83:52222 -> 10.102.20.56:8081.
 179.8  35 | c : Accept TCP: 192.168.0.83:45844 -> 10.102.20.56:8080.
 179.9  35 | c : Accept TCP: 192.168.0.83:52226 -> 10.102.20.56:8081.
 179.9  35 | c : Accept TCP: 192.168.0.83:45848 -> 10.102.20.56:8080.
 180.4  35 | c : Accept TCP: 192.168.0.83:52230 -> 10.102.20.56:8081.
 180.4  35 | c : Accept TCP: 192.168.0.83:45852 -> 10.102.20.56:8080.
 180.4 TEL | [74] Running: sudo -n echo -n
 180.4 TEL | [74] ran in 0.01 secs.
 180.9  35 | c : Accept TCP: 192.168.0.83:52234 -> 10.102.20.56:8081.
 180.9  35 | c : Accept TCP: 192.168.0.83:45856 -> 10.102.20.56:8080.
 181.4  35 | c : Accept TCP: 192.168.0.83:52238 -> 10.102.20.56:8081.
 181.4  35 | c : Accept TCP: 192.168.0.83:45860 -> 10.102.20.56:8080.
 182.0  35 | c : Accept TCP: 192.168.0.83:52242 -> 10.102.20.56:8081.
 182.0  35 | c : Accept TCP: 192.168.0.83:45864 -> 10.102.20.56:8080.
 182.5  35 | c : Accept TCP: 192.168.0.83:52246 -> 10.102.20.56:8081.
 182.5  35 | c : Accept TCP: 192.168.0.83:45868 -> 10.102.20.56:8080.
 182.9  35 | c : Accept TCP: 192.168.0.83:52250 -> 10.102.20.56:8081.
 182.9  35 | c : Accept TCP: 192.168.0.83:45872 -> 10.102.20.56:8080.
 183.4  35 | c : Accept TCP: 192.168.0.83:52254 -> 10.102.20.56:8081.
 183.4  35 | c : Accept TCP: 192.168.0.83:45876 -> 10.102.20.56:8080.
 183.6  35 | c : Accept TCP: 192.168.0.83:52258 -> 10.102.20.56:8081.
 183.6  35 | c : Accept TCP: 192.168.0.83:45880 -> 10.102.20.56:8080.
 183.7  35 | c : Accept TCP: 192.168.0.83:52262 -> 10.102.20.56:8081.
 183.7  35 | c : Accept TCP: 192.168.0.83:45884 -> 10.102.20.56:8080.
 184.0  35 | c : Accept TCP: 192.168.0.83:52266 -> 10.102.20.56:8081.
 184.0  35 | c : Accept TCP: 192.168.0.83:45888 -> 10.102.20.56:8080.
 184.3  35 | c : Accept TCP: 192.168.0.83:52270 -> 10.102.20.56:8081.
 184.3  35 | c : Accept TCP: 192.168.0.83:45892 -> 10.102.20.56:8080.
 184.7  35 | c : Accept TCP: 192.168.0.83:52274 -> 10.102.20.56:8081.
 184.7  35 | c : Accept TCP: 192.168.0.83:45896 -> 10.102.20.56:8080.
 185.2  35 | c : Accept TCP: 192.168.0.83:52278 -> 10.102.20.56:8081.
 185.2  35 | c : Accept TCP: 192.168.0.83:45900 -> 10.102.20.56:8080.
 185.6  35 | c : Accept TCP: 192.168.0.83:52282 -> 10.102.20.56:8081.
 185.6  35 | c : Accept TCP: 192.168.0.83:45904 -> 10.102.20.56:8080.
 185.9  35 | c : Accept TCP: 192.168.0.83:52286 -> 10.102.20.56:8081.
 185.9  35 | c : Accept TCP: 192.168.0.83:45908 -> 10.102.20.56:8080.
 186.3  35 | c : Accept TCP: 192.168.0.83:52290 -> 10.102.20.56:8081.
 186.3  35 | c : Accept TCP: 192.168.0.83:45912 -> 10.102.20.56:8080.
 186.6  35 | c : Accept TCP: 192.168.0.83:52294 -> 10.102.20.56:8081.
 186.6  35 | c : Accept TCP: 192.168.0.83:45916 -> 10.102.20.56:8080.
 187.0  35 | c : Accept TCP: 192.168.0.83:52298 -> 10.102.20.56:8081.
 187.0  35 | c : Accept TCP: 192.168.0.83:45920 -> 10.102.20.56:8080.
 187.5  35 | c : Accept TCP: 192.168.0.83:52302 -> 10.102.20.56:8081.
 187.5  35 | c : Accept TCP: 192.168.0.83:45924 -> 10.102.20.56:8080.
 187.8  35 | c : Accept TCP: 192.168.0.83:52306 -> 10.102.20.56:8081.
 187.9  35 | c : Accept TCP: 192.168.0.83:45928 -> 10.102.20.56:8080.
 188.4  35 | c : Accept TCP: 192.168.0.83:52310 -> 10.102.20.56:8081.
 188.4  35 | c : Accept TCP: 192.168.0.83:45932 -> 10.102.20.56:8080.
 189.0  35 | c : Accept TCP: 192.168.0.83:52314 -> 10.102.20.56:8081.
 189.0  35 | c : Accept TCP: 192.168.0.83:45936 -> 10.102.20.56:8080.
 189.6  35 | c : Accept TCP: 192.168.0.83:52318 -> 10.102.20.56:8081.
 189.6  35 | c : Accept TCP: 192.168.0.83:45940 -> 10.102.20.56:8080.
 189.9  35 | c : Accept TCP: 192.168.0.83:52322 -> 10.102.20.56:8081.
 190.0  35 | c : Accept TCP: 192.168.0.83:45944 -> 10.102.20.56:8080.
 190.2  35 | c : Accept TCP: 192.168.0.83:52326 -> 10.102.20.56:8081.
 190.2  35 | c : Accept TCP: 192.168.0.83:45948 -> 10.102.20.56:8080.
 190.3  35 | c : Accept TCP: 192.168.0.83:52330 -> 10.102.20.56:8081.
 190.3  35 | c : Accept TCP: 192.168.0.83:45952 -> 10.102.20.56:8080.
 190.8  35 | c : Accept TCP: 192.168.0.83:52334 -> 10.102.20.56:8081.
 190.8  35 | c : Accept TCP: 192.168.0.83:45956 -> 10.102.20.56:8080.
 191.5  35 | c : Accept TCP: 192.168.0.83:52338 -> 10.102.20.56:8081.
 191.5  35 | c : Accept TCP: 192.168.0.83:45960 -> 10.102.20.56:8080.
 192.0  35 | c : Accept TCP: 192.168.0.83:52342 -> 10.102.20.56:8081.
 192.0  35 | c : Accept TCP: 192.168.0.83:45964 -> 10.102.20.56:8080.
 192.6  35 | c : Accept TCP: 192.168.0.83:52346 -> 10.102.20.56:8081.
 192.6  35 | c : Accept TCP: 192.168.0.83:45968 -> 10.102.20.56:8080.
 192.9  35 | c : Accept TCP: 192.168.0.83:52350 -> 10.102.20.56:8081.
 192.9  35 | c : Accept TCP: 192.168.0.83:45972 -> 10.102.20.56:8080.
 193.3  35 | c : Accept TCP: 192.168.0.83:52354 -> 10.102.20.56:8081.
 193.3  35 | c : Accept TCP: 192.168.0.83:45976 -> 10.102.20.56:8080.
 193.5  35 | c : Accept TCP: 192.168.0.83:52358 -> 10.102.20.56:8081.
 193.5  35 | c : Accept TCP: 192.168.0.83:45980 -> 10.102.20.56:8080.
 193.8  35 | c : Accept TCP: 192.168.0.83:52362 -> 10.102.20.56:8081.
 193.8  35 | c : Accept TCP: 192.168.0.83:45984 -> 10.102.20.56:8080.
 194.1  35 | c : Accept TCP: 192.168.0.83:52366 -> 10.102.20.56:8081.
 194.1  35 | c : Accept TCP: 192.168.0.83:45988 -> 10.102.20.56:8080.
 194.7  35 | c : Accept TCP: 192.168.0.83:52370 -> 10.102.20.56:8081.
 194.8  35 | c : Accept TCP: 192.168.0.83:45992 -> 10.102.20.56:8080.
 195.2  35 | c : Accept TCP: 192.168.0.83:52374 -> 10.102.20.56:8081.
 195.2  35 | c : Accept TCP: 192.168.0.83:45996 -> 10.102.20.56:8080.
 195.8  35 | c : Accept TCP: 192.168.0.83:52378 -> 10.102.20.56:8081.
 195.9  35 | c : Accept TCP: 192.168.0.83:46000 -> 10.102.20.56:8080.
 196.1  35 | c : Accept TCP: 192.168.0.83:52382 -> 10.102.20.56:8081.
 196.1  35 | c : Accept TCP: 192.168.0.83:46004 -> 10.102.20.56:8080.
 196.6  35 | c : Accept TCP: 192.168.0.83:52386 -> 10.102.20.56:8081.
 196.7  35 | c : Accept TCP: 192.168.0.83:46008 -> 10.102.20.56:8080.
 197.0  35 | c : Accept TCP: 192.168.0.83:52390 -> 10.102.20.56:8081.
 197.0  35 | c : Accept TCP: 192.168.0.83:46012 -> 10.102.20.56:8080.
 197.3  35 | c : Accept TCP: 192.168.0.83:52394 -> 10.102.20.56:8081.
 197.3  35 | c : Accept TCP: 192.168.0.83:46016 -> 10.102.20.56:8080.
 197.9  35 | c : Accept TCP: 192.168.0.83:52398 -> 10.102.20.56:8081.
 197.9  35 | c : Accept TCP: 192.168.0.83:46020 -> 10.102.20.56:8080.
 198.1  35 | c : Accept TCP: 192.168.0.83:52402 -> 10.102.20.56:8081.
 198.1  35 | c : Accept TCP: 192.168.0.83:46024 -> 10.102.20.56:8080.
 198.4  35 | c : Accept TCP: 192.168.0.83:52406 -> 10.102.20.56:8081.
 198.4  35 | c : Accept TCP: 192.168.0.83:46028 -> 10.102.20.56:8080.
 199.1  35 | c : Accept TCP: 192.168.0.83:52410 -> 10.102.20.56:8081.
 199.1  35 | c : Accept TCP: 192.168.0.83:46032 -> 10.102.20.56:8080.
 199.8  35 | c : Accept TCP: 192.168.0.83:52414 -> 10.102.20.56:8081.
 199.8  35 | c : Accept TCP: 192.168.0.83:46036 -> 10.102.20.56:8080.
 200.5  35 | c : Accept TCP: 192.168.0.83:52418 -> 10.102.20.56:8081.
 200.5  35 | c : Accept TCP: 192.168.0.83:46040 -> 10.102.20.56:8080.
 201.1  35 | c : Accept TCP: 192.168.0.83:52422 -> 10.102.20.56:8081.
 201.1  35 | c : Accept TCP: 192.168.0.83:46044 -> 10.102.20.56:8080.
 201.8  35 | c : Accept TCP: 192.168.0.83:52426 -> 10.102.20.56:8081.
 201.8  35 | c : Accept TCP: 192.168.0.83:46048 -> 10.102.20.56:8080.
 202.2  35 | c : Accept TCP: 192.168.0.83:52430 -> 10.102.20.56:8081.
 202.2  35 | c : Accept TCP: 192.168.0.83:46052 -> 10.102.20.56:8080.
 202.7  35 | c : Accept TCP: 192.168.0.83:52434 -> 10.102.20.56:8081.
 202.7  35 | c : Accept TCP: 192.168.0.83:46056 -> 10.102.20.56:8080.
 202.9 TEL | (proxy checking local liveness)
 203.0  27 | 2019-08-06T15:51:59+0000 [Poll#info] Checkpoint
 203.3  35 | c : Accept TCP: 192.168.0.83:52440 -> 10.102.20.56:8081.
 203.3  35 | c : Accept TCP: 192.168.0.83:46062 -> 10.102.20.56:8080.
 203.6  35 | c : Accept TCP: 192.168.0.83:52444 -> 10.102.20.56:8081.
 203.6  35 | c : Accept TCP: 192.168.0.83:46066 -> 10.102.20.56:8080.
 203.7  35 | c : Accept TCP: 192.168.0.83:52448 -> 10.102.20.56:8081.
 203.7  35 | c : Accept TCP: 192.168.0.83:46070 -> 10.102.20.56:8080.
 204.3  35 | c : Accept TCP: 192.168.0.83:52452 -> 10.102.20.56:8081.
 204.3  35 | c : Accept TCP: 192.168.0.83:46074 -> 10.102.20.56:8080.
 205.0  35 | c : Accept TCP: 192.168.0.83:52456 -> 10.102.20.56:8081.
 205.0  35 | c : Accept TCP: 192.168.0.83:46078 -> 10.102.20.56:8080.
 205.6  35 | c : Accept TCP: 192.168.0.83:52460 -> 10.102.20.56:8081.
 205.6  35 | c : Accept TCP: 192.168.0.83:46082 -> 10.102.20.56:8080.
 206.1  35 | c : Accept TCP: 192.168.0.83:52464 -> 10.102.20.56:8081.
 206.1  35 | c : Accept TCP: 192.168.0.83:46086 -> 10.102.20.56:8080.
 206.5  35 | c : Accept TCP: 192.168.0.83:52468 -> 10.102.20.56:8081.
 206.5  35 | c : Accept TCP: 192.168.0.83:46090 -> 10.102.20.56:8080.
 206.9  35 | c : Accept TCP: 192.168.0.83:52472 -> 10.102.20.56:8081.
 206.9  35 | c : Accept TCP: 192.168.0.83:46094 -> 10.102.20.56:8080.
 207.4  35 | c : Accept TCP: 192.168.0.83:52476 -> 10.102.20.56:8081.
 207.4  35 | c : Accept TCP: 192.168.0.83:46098 -> 10.102.20.56:8080.
 207.8  35 | c : Accept TCP: 192.168.0.83:52480 -> 10.102.20.56:8081.
 207.8  35 | c : Accept TCP: 192.168.0.83:46102 -> 10.102.20.56:8080.
 208.5  35 | c : Accept TCP: 192.168.0.83:52486 -> 10.102.20.56:8081.
 208.5  35 | c : Accept TCP: 192.168.0.83:46108 -> 10.102.20.56:8080.
 209.0  35 | c : Accept TCP: 192.168.0.83:52490 -> 10.102.20.56:8081.
 209.0  35 | c : Accept TCP: 192.168.0.83:46112 -> 10.102.20.56:8080.
 209.5  35 | c : Accept TCP: 192.168.0.83:52494 -> 10.102.20.56:8081.
 209.5  35 | c : Accept TCP: 192.168.0.83:46116 -> 10.102.20.56:8080.
 210.2  35 | c : Accept TCP: 192.168.0.83:52498 -> 10.102.20.56:8081.
 210.2  35 | c : Accept TCP: 192.168.0.83:46120 -> 10.102.20.56:8080.
 210.5 TEL | [75] Running: sudo -n echo -n
 210.5 TEL | [75] ran in 0.01 secs.
 210.6  35 | c : Accept TCP: 192.168.0.83:52502 -> 10.102.20.56:8081.
 210.6  35 | c : Accept TCP: 192.168.0.83:46124 -> 10.102.20.56:8080.
 211.1  35 | c : Accept TCP: 192.168.0.83:52506 -> 10.102.20.56:8081.
 211.1  35 | c : Accept TCP: 192.168.0.83:46128 -> 10.102.20.56:8080.
 211.3  35 | c : Accept TCP: 192.168.0.83:52510 -> 10.102.20.56:8081.
 211.3  35 | c : Accept TCP: 192.168.0.83:46132 -> 10.102.20.56:8080.
 211.4  35 | c : Accept TCP: 192.168.0.83:52514 -> 10.102.20.56:8081.
 211.4  35 | c : Accept TCP: 192.168.0.83:46136 -> 10.102.20.56:8080.
 211.6  35 | c : Accept TCP: 192.168.0.83:52518 -> 10.102.20.56:8081.
 211.6  35 | c : Accept TCP: 192.168.0.83:46140 -> 10.102.20.56:8080.
 212.2  35 | c : Accept TCP: 192.168.0.83:52522 -> 10.102.20.56:8081.
 212.2  35 | c : Accept TCP: 192.168.0.83:46144 -> 10.102.20.56:8080.
 213.1  35 | c : Accept TCP: 192.168.0.83:52526 -> 10.102.20.56:8081.
 213.1  35 | c : Accept TCP: 192.168.0.83:46148 -> 10.102.20.56:8080.
 213.3  35 | c : Accept TCP: 192.168.0.83:52530 -> 10.102.20.56:8081.
 213.3  35 | c : Accept TCP: 192.168.0.83:46152 -> 10.102.20.56:8080.
 213.5  35 | c : Accept TCP: 192.168.0.83:52534 -> 10.102.20.56:8081.
 213.5  35 | c : Accept TCP: 192.168.0.83:46156 -> 10.102.20.56:8080.
 213.7  35 | c : Accept TCP: 192.168.0.83:52538 -> 10.102.20.56:8081.
 213.7  35 | c : Accept TCP: 192.168.0.83:46160 -> 10.102.20.56:8080.
 214.0  35 | c : Accept TCP: 192.168.0.83:52542 -> 10.102.20.56:8081.
 214.0  35 | c : Accept TCP: 192.168.0.83:46164 -> 10.102.20.56:8080.
 214.1  35 | c : Accept TCP: 192.168.0.83:52546 -> 10.102.20.56:8081.
 214.1  35 | c : Accept TCP: 192.168.0.83:46168 -> 10.102.20.56:8080.
 214.5  35 | c : Accept TCP: 192.168.0.83:52550 -> 10.102.20.56:8081.
 214.5  35 | c : Accept TCP: 192.168.0.83:46172 -> 10.102.20.56:8080.
 214.7  35 | c : Accept TCP: 192.168.0.83:52554 -> 10.102.20.56:8081.
 214.7  35 | c : Accept TCP: 192.168.0.83:46176 -> 10.102.20.56:8080.
 214.9  35 | c : Accept TCP: 192.168.0.83:52558 -> 10.102.20.56:8081.
 214.9  35 | c : Accept TCP: 192.168.0.83:46180 -> 10.102.20.56:8080.
 215.1  35 | c : Accept TCP: 192.168.0.83:52562 -> 10.102.20.56:8081.
 215.1  35 | c : Accept TCP: 192.168.0.83:46184 -> 10.102.20.56:8080.
 215.9  35 | c : Accept TCP: 192.168.0.83:52566 -> 10.102.20.56:8081.
 215.9  35 | c : Accept TCP: 192.168.0.83:46188 -> 10.102.20.56:8080.
 216.3  35 | c : Accept TCP: 192.168.0.83:52570 -> 10.102.20.56:8081.
 216.3  35 | c : Accept TCP: 192.168.0.83:46192 -> 10.102.20.56:8080.
 216.9  35 | c : Accept TCP: 192.168.0.83:52574 -> 10.102.20.56:8081.
 216.9  35 | c : Accept TCP: 192.168.0.83:46196 -> 10.102.20.56:8080.
 217.4  35 | c : Accept TCP: 192.168.0.83:52578 -> 10.102.20.56:8081.
 217.4  35 | c : Accept TCP: 192.168.0.83:46200 -> 10.102.20.56:8080.
 217.8  35 | c : Accept TCP: 192.168.0.83:52582 -> 10.102.20.56:8081.
 217.8  35 | c : Accept TCP: 192.168.0.83:46204 -> 10.102.20.56:8080.
 218.3  35 | c : Accept TCP: 192.168.0.83:52586 -> 10.102.20.56:8081.
 218.3  35 | c : Accept TCP: 192.168.0.83:46208 -> 10.102.20.56:8080.
 219.1  35 | c : Accept TCP: 192.168.0.83:52590 -> 10.102.20.56:8081.
 219.1  35 | c : Accept TCP: 192.168.0.83:46212 -> 10.102.20.56:8080.
 219.8  35 | c : Accept TCP: 192.168.0.83:52594 -> 10.102.20.56:8081.
 219.8  35 | c : Accept TCP: 192.168.0.83:46216 -> 10.102.20.56:8080.
 220.3  35 | c : Accept TCP: 192.168.0.83:52598 -> 10.102.20.56:8081.
 220.3  35 | c : Accept TCP: 192.168.0.83:46220 -> 10.102.20.56:8080.
 220.8  35 | c : Accept TCP: 192.168.0.83:52602 -> 10.102.20.56:8081.
 220.8  35 | c : Accept TCP: 192.168.0.83:46224 -> 10.102.20.56:8080.
 221.5  35 | c : Accept TCP: 192.168.0.83:52606 -> 10.102.20.56:8081.
 221.5  35 | c : Accept TCP: 192.168.0.83:46228 -> 10.102.20.56:8080.
